student_id,name,department,year,phone,email,address,has_car,preferred_role,schedule_flexibility,rating
12998893,Mannat Doctor,Mechanical,4,06984962895,bijudasgupta@example.net,"81/72
Ram Ganj
Panipat-441060",False,Passenger,2,4.2
99349530,Shray Bhakta,Computer Science,2,1672336801,bumbalia@example.net,"H.No. 43
Bhargava Path, Visakhapatnam 628604",False,Driver,3,3.6
42944315,Lakshit Sundaram,Computer Science,1,03018451720,fsampath@example.com,"H.No. 36
Talwar Marg, Satara 882003",True,Passenger,1,5.0
50009429,Nishith Walia,Civil,3,+912543384494,bhattyuvaan@example.org,"10
Sahota Circle, Chandigarh 263317",True,Both,2,4.0
90240121,Rati Desai,Computer Science,4,1163239268,cmaster@example.com,"23/28, Butala Road, Patna-752681",True,Driver,3,4.2
85620599,Aarav Kapur,Electronics,4,05407464276,keyasuresh@example.net,"H.No. 77, Ghosh Chowk
Mirzapur 465065",True,Both,2,3.2
62972361,Seher Chadha,Electronics,4,+913139858016,dsibal@example.com,"H.No. 34
Suri Nagar, Vijayawada 164850",False,Both,1,3.3
45941908,Amani Uppal,Computer Science,2,2144205481,advikavala@example.org,"997
Gill
Kolkata-809562",False,Driver,3,4.1
6770173,Siya Andra,Electronics,4,2317247641,anaya45@example.com,"H.No. 883, Garde Ganj
Guwahati-976860",False,Driver,5,3.4
54001190,Nayantara Chatterjee,Chemical,2,3821389824,sunderyuvraj@example.com,"98/049
Bala
Bongaigaon 257995",True,Both,4,3.0
33070392,Lakshay Kibe,Electronics,1,00086927048,jiyarege@example.net,"H.No. 33, Som Zila, Mahbubnagar-546201",False,Passenger,5,3.1
51945177,Ishita Bava,Computer Science,4,+917399335127,duaabram@example.net,"42/41, Batta
Dhanbad 403459",True,Driver,4,4.5
39232730,Arnav Sen,Electrical,1,+911009018657,cchar@example.net,"63, Mani Nagar, Udaipur 939614",True,Passenger,5,4.3
97818795,Arhaan Verma,Electronics,3,08470909708,rania12@example.org,"84/09, Swaminathan Street
Bhind-375467",True,Driver,4,3.7
17309782,Kaira Taneja,Computer Science,3,7245149462,ibhakta@example.net,"047
Jani Nagar
Ballia-531974",False,Driver,1,3.8
44387348,Jivin Sachar,Mechanical,1,8726327944,amanimangal@example.com,"H.No. 079
Gokhale Nagar, Indore-801468",False,Passenger,3,3.9
45099513,Hrishita Ganguly,Chemical,1,01311126353,gardedivit@example.com,"18/701, Verma Road
Anantapur-892648",True,Both,1,3.4
87714229,Samiha Gokhale,Computer Science,1,+914097162272,grout@example.com,"68/163
Gulati Marg, Siliguri 385049",True,Passenger,5,3.7
48540760,Adah Edwin,Computer Science,1,02931843282,jbarad@example.org,"79/539, Savant Circle
Raurkela Industrial Township-541413",True,Passenger,4,3.5
89766168,Nirvaan Ranganathan,Electronics,4,03225743588,saanvi13@example.com,"97, Balasubramanian
Morena 047692",False,Both,5,4.1
94139059,Jhanvi Lata,Electronics,1,5555009970,bhatbiju@example.net,"54/91, Rama Marg, Bhimavaram-767884",False,Both,5,3.1
31671002,Tejas Dugar,Civil,2,9346326233,edua@example.net,"535, Sekhon Street
Nanded 284919",True,Both,1,3.1
36475521,Lakshit Goel,Electrical,4,6495333899,malhotrasamaira@example.com,"68, Jha Marg
Tinsukia 016611",True,Driver,2,4.7
5102133,Kismat Dar,Computer Science,4,1569903403,regeriaan@example.com,"164, Tak Road
Siliguri-148782",False,Driver,4,4.8
67250108,Jivin Divan,Computer Science,2,2565442594,bobaloorja@example.org,"02/829
Lad Chowk, Thiruvananthapuram 099734",True,Both,5,3.0
23323561,Sahil Chaudhari,Chemical,4,03436119784,ravianahita@example.org,"H.No. 672, Sami Street
Bhubaneswar 242948",False,Driver,3,4.1
21408233,Lakshay Bir,Electronics,4,01827794892,kantmanikya@example.net,"61/26, Sood Nagar, Kozhikode 286893",False,Both,3,3.9
54697813,Alisha Chacko,Chemical,2,+913907528776,samairasandal@example.com,"H.No. 21, Shah Nagar, Bettiah-729945",True,Passenger,1,3.8
30843819,Hazel Baria,Chemical,4,09538847664,alia19@example.com,"H.No. 786, Kannan Circle, Junagadh-063689",True,Passenger,1,3.1
99687086,Jhanvi Vasa,Civil,3,5623705708,amanisinha@example.net,"291
Wagle Marg
Bangalore 508299",True,Driver,5,3.5
38830116,Hunar Babu,Computer Science,1,00717658008,kannantiya@example.net,"H.No. 58
Chadha Road, Bidar 123273",True,Both,5,4.6
64067309,Indrajit Salvi,Mechanical,4,02541662851,farhan04@example.net,"606, Kumer Nagar, Bathinda 107700",True,Passenger,2,4.7
66130778,Raghav Toor,Electronics,1,+910044597873,yarora@example.net,"29/19
Verma Nagar, Kanpur-432592",True,Passenger,3,3.5
55191939,Saira Bhalla,Electrical,2,2571040218,taimur72@example.net,"27/95, Chaudhary
Vasai-Virar-051989",False,Both,3,3.1
62730848,Mishti Ranganathan,Mechanical,2,00336627232,dorareyansh@example.net,"028
Dhillon Zila
Vellore-754222",False,Driver,5,4.8
25509011,Ahana  Kaul,Civil,3,9221117113,azadbose@example.com,"736, Uppal Circle
Vasai-Virar 913788",True,Both,3,4.5
49139536,Indranil Magar,Electronics,2,+914303637301,basuzaina@example.net,"93/811
Sharaf Path, Raebareli 955191",False,Both,1,3.7
53148517,Yuvraj  Ranganathan,Chemical,4,+913914544015,bsodhi@example.org,"312
Yohannan Zila, Thane-976457",True,Passenger,1,4.9
86480735,Drishya Aurora,Computer Science,2,+919087756612,bhavsarsahil@example.net,"86/644, Khalsa Street
Durgapur 534047",True,Passenger,5,4.8
93199679,Divij Agarwal,Electrical,4,07430553667,eshanichahal@example.net,"179
Kar Circle, Gaya-654036",False,Both,1,3.1
58467576,Raunak Agrawal,Mechanical,3,+912562664253,shray19@example.org,"H.No. 22, Chauhan Street
Mau-167394",True,Driver,2,3.9
75189975,Dhanuk Choudhry,Chemical,2,+913696587411,chakrabortychirag@example.org,"H.No. 655, Ratta Ganj, Berhampur-718249",True,Both,2,3.7
56556692,Arnav Barad,Computer Science,3,+910638400438,kimayavyas@example.com,"421
Varughese Chowk, Jammu 151704",True,Both,5,3.2
6066957,Manjari Rao,Electronics,2,04979718976,bijubahri@example.com,"88/939
Kaur, Secunderabad 079291",False,Driver,5,5.0
57981175,Sahil Din,Civil,3,6169439726,shankartrisha@example.net,"47/219
Sha Circle
Deoghar-789168",True,Passenger,2,4.6
72173921,Anay Kala,Chemical,1,+916149121777,ryanaggarwal@example.org,"37/736, Sachar Marg
Rampur-757795",True,Passenger,2,4.5
29860252,Manjari Chhabra,Mechanical,4,7808597319,birrhea@example.net,"78, Rau Path, Erode 875264",True,Passenger,5,3.3
26879684,Tushar Guha,Civil,2,+918961540142,vedikabahl@example.org,"44/512, Mann Path, Thanjavur 536595",False,Passenger,1,3.8
92202103,Siya Bhasin,Computer Science,3,2627541675,prisha58@example.com,"467, Luthra Ganj
Darbhanga 820618",True,Passenger,5,4.2
87759102,Jivin Bhalla,Mechanical,2,+917492442278,badamidharmajan@example.com,"04, Tata Circle
Satna-324858",True,Passenger,3,4.1
35563284,Tushar Bawa,Chemical,4,+917820831904,vaibhav57@example.net,"24/06, Kari Ganj, Bongaigaon-968279",False,Driver,1,4.0
96834314,Nayantara Krishnamurthy,Civil,4,06691395524,wbir@example.net,"32/82
Chana Chowk, Gurgaon-542991",True,Driver,5,3.3
1722332,Kiara Krishna,Civil,3,+919500988779,abora@example.com,"H.No. 269
Sachar Marg, Dehri-157214",False,Passenger,1,3.3
70475927,Rhea Boase,Chemical,4,08803644090,faiyaz89@example.net,"47/333, Kata Zila
Nandyal-627425",True,Both,2,4.7
92789597,Pari Balakrishnan,Electronics,3,+917785071016,sarnaahana@example.com,"272, Thaman Chowk
Agra-610186",False,Passenger,2,4.9
90156880,Kashvi Brar,Computer Science,2,09848200510,dmammen@example.com,"H.No. 481, Samra Nagar
Madhyamgram 652016",True,Driver,1,3.5
35166245,Priyansh Wadhwa,Electrical,1,1660548741,madhup89@example.com,"H.No. 771, Vala Nagar, Kalyan-Dombivli 261402",True,Both,3,3.1
67872181,Emir Mani,Electronics,3,0154211074,sahalakshit@example.org,"449
Saha Ganj, Thanjavur 444000",True,Driver,5,4.3
57935787,Jiya Gulati,Mechanical,4,02357159796,armaandada@example.org,"H.No. 23
Kadakia Chowk
Faridabad-481302",True,Passenger,4,3.5
92452680,Aarna Bal,Mechanical,3,5854684662,mamooty61@example.com,"H.No. 56, Deo Ganj, Narasaraopet-439622",False,Both,2,3.1
26227633,Drishya Yohannan,Electrical,3,02924447100,raunaksubramaniam@example.org,"07, Sathe Marg
Motihari 168962",False,Driver,4,4.6
48780062,Anya Badami,Electronics,3,04351075707,vigjayesh@example.net,"23/579, Banerjee Chowk
Rourkela-485012",True,Passenger,2,3.9
72505843,Khushi Varkey,Computer Science,2,0338419104,ryan84@example.com,"H.No. 524, Hari Road
Akola-949710",True,Both,5,3.6
49868346,Neelofar Bassi,Chemical,1,2626082762,cbhat@example.com,"84/76
Loyal Nagar, Panchkula 844029",False,Both,4,3.5
59809680,Pihu Sidhu,Electronics,2,+919528230500,nitya81@example.com,"63
Zacharia Chowk
Sambhal 105185",True,Driver,4,3.2
67665948,Nirvi Warrior,Electrical,3,01680741332,zlala@example.net,"H.No. 449, Batra Circle, Udupi 763232",True,Both,2,3.9
93652871,Jiya Aurora,Computer Science,2,+913752995522,gbasu@example.com,"16/616, Borra Ganj, Bhind-126044",True,Driver,4,3.8
61624437,Shayak Singhal,Electronics,1,08745206564,alisharanganathan@example.org,"H.No. 86, Dutt Ganj, Akola 265065",False,Passenger,2,4.2
63024737,Anvi Chaudhary,Chemical,4,06666559916,tusharchaudry@example.com,"852, Rattan Ganj, Danapur 162302",True,Passenger,3,4.1
75078321,Tiya Apte,Electrical,3,5736153392,emir91@example.com,"H.No. 65, Kata Street
Warangal 434315",False,Both,3,4.3
44599482,Baiju Behl,Civil,2,+911521170861,jayaramanpihu@example.net,"727
Sathe Circle, Bathinda 522200",True,Passenger,1,3.6
63843168,Himmat Verma,Mechanical,3,1035885381,aarush05@example.org,"80/012
Mandal Path
Eluru 140974",True,Passenger,3,3.4
43900198,Taran Sibal,Chemical,2,7608214163,rsaini@example.org,"65/87
Sood Street
Jalandhar 462442",True,Passenger,3,4.7
238061,Shlok Chawla,Electronics,2,07490082236,kaira44@example.org,"14/890, Hans Circle, Firozabad 868275",False,Driver,4,5.0
33388614,Kartik Kamdar,Electronics,2,08083215534,evarma@example.org,"H.No. 90
Kota Path
Etawah 203933",False,Driver,5,4.5
14200111,Veer Bava,Computer Science,1,+919784690161,seher92@example.org,"H.No. 282, Joshi Chowk, North Dumdum 576047",False,Passenger,2,3.9
75151002,Farhan Bose,Civil,4,8179327215,ssunder@example.net,"H.No. 971
Yadav Path
Tadepalligudem-308867",True,Driver,3,4.2
98831823,Yakshit Thakur,Electrical,2,09956747584,ggade@example.net,"H.No. 79
Mandal Nagar, Bhatpara-890999",False,Driver,3,4.5
7857661,Kavya Gera,Chemical,4,7174234974,ayeshachaudhuri@example.net,"H.No. 05
Sabharwal, Vijayawada 737210",True,Both,3,3.5
30098631,Madhup Kashyap,Mechanical,4,+915143255420,chaudharimishti@example.com,"50
Ratta Marg
Raiganj-561626",False,Both,4,4.1
11654502,Badal Singh,Electronics,2,+913930695508,ybasak@example.com,"H.No. 277, Kulkarni Path, Mangalore-512587",False,Passenger,4,3.2
8679039,Lavanya Loyal,Civil,1,01721210801,nitaraborde@example.com,"68/329
Anne Circle
Danapur 213020",False,Both,3,4.3
89334201,Adira Deep,Electrical,3,02171776164,ishaan93@example.org,"39
Kade Path
Bhatpara-595544",True,Passenger,3,4.0
60348132,Ishaan Sahota,Computer Science,1,07771182241,anahitadeshmukh@example.net,"H.No. 789
Chander Circle, Satara-538819",True,Both,5,3.4
28569103,Indranil Manne,Mechanical,4,+919643640386,zkrishnan@example.net,"69/63
Sama Nagar
Kumbakonam 205713",False,Driver,4,4.9
14394235,Dhanuk Bandi,Electrical,4,4941150688,bordehimmat@example.org,"43/249
Bath Marg
Bally-475192",True,Both,1,4.4
79698022,Biju Guha,Electronics,2,+914165342490,himmat13@example.net,"306
Andra Nagar
Navi Mumbai-160872",False,Both,2,4.7
74096034,Saira Jayaraman,Civil,3,+912046401442,akarshchauhan@example.net,"42/80
Mani, Deoghar-109348",True,Driver,1,3.1
97837316,Shray Vohra,Civil,3,+912909050438,kanav31@example.net,"H.No. 23
Mani Nagar
Bettiah 962364",True,Driver,1,4.3
68458033,Rhea Virk,Civil,1,00804947867,aarush81@example.org,"H.No. 335
Sampath Ganj, Khandwa 304924",False,Driver,5,3.2
82467118,Yasmin Aggarwal,Civil,4,8886059203,krish77@example.org,"01
Rout Road, Kochi 006375",False,Driver,1,3.1
80411373,Shamik Deol,Electrical,3,+914882617243,kataparinaaz@example.com,"H.No. 65, Aurora Nagar
Udupi-078295",False,Passenger,2,3.8
86727720,Prerak Chauhan,Electrical,4,06878213885,magaradvik@example.org,"68/53, Bawa Ganj, Vellore-005272",True,Passenger,3,4.6
64550881,Divyansh Seshadri,Computer Science,1,6615970116,uthkarshjani@example.com,"94/93, Saxena Road, Khammam 907530",False,Passenger,5,3.5
22486589,Faiyaz Chada,Electronics,4,+919998093318,tkhalsa@example.com,"H.No. 38
Sangha Road, Jehanabad-800331",True,Driver,4,4.6
7999859,Zara Sathe,Computer Science,4,2357068035,akarsh22@example.org,"H.No. 81, Ramakrishnan Chowk, Loni 962116",True,Passenger,1,3.9
22689220,Ela Sarraf,Electronics,1,01513424454,dassstuvan@example.com,"H.No. 627, Saxena, Bhiwani-581776",True,Driver,4,3.7
75544176,Rhea Divan,Mechanical,4,00071405563,mohanlalhayre@example.org,"630, Tara Path, Shahjahanpur-046857",False,Both,5,4.8
84264303,Rhea Dash,Mechanical,2,2272892486,jrastogi@example.org,"14, Sampath Road, Chandrapur-730409",False,Both,2,4.0
53796216,Nehmat Andra,Mechanical,4,7431670165,advika24@example.org,"H.No. 640
Jha Nagar, Gulbarga 476577",True,Driver,2,4.5
71450379,Nakul Apte,Mechanical,3,04889810968,obora@example.org,"136
Halder Road
Jamshedpur-476243",False,Passenger,5,3.6
55582680,Kaira Barad,Electrical,4,00910723827,adahbawa@example.org,"H.No. 093
Koshy Marg
Bathinda 922824",False,Driver,2,3.2
66507874,Ranbir Dey,Electrical,4,00481347606,qdhillon@example.org,"65/343, Roy
Nagaon 031753",True,Passenger,3,3.2
54314901,Inaaya  Mahajan,Chemical,2,01858463911,rganguly@example.org,"029
Tandon Marg
Suryapet-193602",True,Driver,4,4.2
33756535,Vardaniya Sinha,Mechanical,1,08144548116,qamble@example.net,"H.No. 76
Gara Road
Nagaon 594095",False,Driver,5,3.7
88214087,Yashvi Kannan,Chemical,1,6728862691,arnavuppal@example.com,"H.No. 283
Chahal Zila, Singrauli-605148",True,Driver,5,3.1
78783743,Advik Salvi,Electronics,1,06731198844,crana@example.org,"02/685, Kala Path, North Dumdum 892497",True,Driver,4,3.1
13733153,Anahi Gara,Chemical,1,02850058750,dhingrakanav@example.net,"44, Gole Chowk
Ludhiana-837628",True,Both,2,4.3
90576938,Hansh Solanki,Mechanical,4,6454971239,baiju71@example.com,"H.No. 270
Kar Path
Ahmedabad 356205",False,Driver,2,5.0
81250960,Khushi Dugar,Civil,4,+915018137639,vanyashan@example.net,"H.No. 940, Chowdhury Street
Bhalswa Jahangir Pur 231293",False,Passenger,5,3.5
835300,Arhaan Chokshi,Electrical,4,03738019535,miraya16@example.com,"H.No. 91, Goel Chowk, Alwar-368418",False,Both,5,4.1
6596445,Trisha Dutt,Chemical,2,09285030412,xwagle@example.org,"78/535, Aurora Zila
Bihar Sharif 905470",False,Driver,1,4.6
90960006,Tarini Sehgal,Chemical,3,+913294731350,heer71@example.org,"H.No. 404, Mand Nagar, Tirupati-630903",True,Driver,2,3.9
95737154,Gatik Jhaveri,Civil,2,+910519504250,viswanathanbiju@example.com,"01
Wali Circle
Bhalswa Jahangir Pur 215832",False,Passenger,3,4.9
64323500,Heer Chaudhary,Civil,4,+912796206641,hanshjayaraman@example.org,"09/263
Tripathi Street
Ujjain-773072",False,Both,3,3.6
52494856,Ryan Tata,Mechanical,1,3166307626,salviadvika@example.org,"H.No. 33
Ahluwalia Circle, Kota-104960",True,Passenger,2,4.6
89485682,Shamik Mandal,Computer Science,3,3782227471,rray@example.org,"28, Chauhan Chowk, Pune-243427",False,Driver,3,4.5
47844802,Purab Shroff,Electronics,4,+917324083622,soodaayush@example.net,"26
Krish
Mangalore-866835",False,Both,3,4.2
74594250,Akarsh Bhatt,Chemical,2,05970461904,bapte@example.net,"06, Virk Zila, Hyderabad 134242",False,Passenger,4,4.5
42528905,Saanvi Kalla,Electronics,2,+916068361443,anaya63@example.org,"52/076, Borah
Bettiah-701745",False,Both,5,4.7
54363070,Manjari Bir,Electrical,1,+912739888969,thakeranika@example.com,"50, Deep Zila
Khora -014676",True,Driver,2,3.6
52545565,Aarush Krish,Computer Science,2,+912402462865,hshetty@example.com,"06/14
Goel Path
Kottayam 885566",True,Driver,2,3.5
39610587,Himmat Mammen,Electrical,4,3128682712,surpriyansh@example.org,"990, Lad Chowk, Jammu-465894",False,Both,3,5.0
58445677,Anahi Kalla,Chemical,2,08305709560,ouppal@example.org,"H.No. 26, Bala Nagar, Bathinda 992914",True,Driver,5,4.3
19248173,Heer Buch,Mechanical,3,+916140743030,taimur05@example.com,"H.No. 189
Sengupta Circle, Amroha-407440",True,Both,3,4.9
71562647,Advik Sangha,Computer Science,4,09787136593,vthakkar@example.org,"35/004
Tara Path, Sirsa 487546",True,Both,3,4.1
40575831,Elakshi Samra,Computer Science,4,06677237988,freddy@example.org,"57/09, Dhar Road, Adoni 786766",True,Driver,4,3.2
4540415,Dhruv Mahal,Electronics,4,09316908580,kiaan99@example.net,"21/817, Bumb Path, Bhiwandi 544736",False,Both,3,3.9
33035284,Hazel Babu,Mechanical,1,1630604154,gmani@example.com,"H.No. 131
Bera, Mysore-726182",False,Driver,2,4.9
74962232,Tushar Behl,Electrical,2,7759037846,saradalia@example.com,"H.No. 59, Swamy Ganj
Patiala 392322",True,Passenger,3,4.3
62817319,Zaina Bhavsar,Mechanical,3,4800617256,gatik50@example.com,"H.No. 357, Ranganathan Zila, Panvel-412953",False,Driver,4,3.1
41310245,Oorja Keer,Chemical,1,09279479295,rasha57@example.org,"534
Venkataraman Nagar, Bareilly-037498",True,Both,2,3.8
10857943,Suhana Sahni,Electrical,1,06166658424,comarpriyansh@example.net,"10/79
Chhabra, Pali-546911",True,Passenger,1,5.0
43268261,Shlok Butala,Computer Science,4,7501365087,nayantara44@example.org,"98, Gour, Morbi-985314",True,Both,3,3.3
80220125,Anahi Dhaliwal,Computer Science,4,02516828722,obatra@example.com,"733, Som Zila, Durgapur-429524",True,Driver,1,4.3
12327611,Nayantara Biswas,Electronics,2,03611636542,ckannan@example.net,"38/922
Kalita Circle, Pune-121167",True,Both,5,4.1
88779626,Shray Bhakta,Electrical,3,00744823542,hegdegokul@example.org,"46/472
Sarna Street, Delhi 476303",False,Both,4,4.3
93916087,Aarush Savant,Civil,1,03654221274,osanghvi@example.org,"841, Dave Circle, Sambalpur 796308",True,Driver,5,4.3
38690390,Neelofar Som,Mechanical,4,03141320163,ywason@example.com,"H.No. 693, Bains Road, Muzaffarnagar-545760",False,Both,4,4.7
86130908,Misha Chokshi,Chemical,3,8991890600,iramannan@example.net,"H.No. 32, Doctor Nagar, Varanasi 761850",False,Both,3,3.7
14174707,Jayant Vohra,Civil,2,01569301524,ryanraj@example.net,"79/64
Doctor Marg
Aizawl 139858",False,Driver,5,4.6
42327468,Eshani Vohra,Electrical,1,3785768077,chandranbhamini@example.org,"341, Rana Chowk, Miryalaguda 512200",False,Passenger,3,3.0
27734986,Shayak Master,Electronics,2,05538057730,ahana-85@example.org,"068
Chand Ganj
Madanapalle 962137",False,Both,4,4.7
5044221,Jivin Wason,Electrical,1,+919158721534,indranilgandhi@example.org,"H.No. 930, Soni Chowk
Singrauli-492484",False,Passenger,3,3.9
13765582,Azad Reddy,Electrical,3,05407051735,pgour@example.com,"H.No. 81, Basak Ganj, Panipat 710883",False,Both,4,4.1
29006170,Adira Chahal,Chemical,1,00643261203,riya31@example.net,"26/806, Varkey Marg
Jamshedpur 102212",False,Passenger,4,4.1
66438068,Elakshi Bhandari,Civil,1,0926375261,rohanjayaraman@example.net,"H.No. 767
Krish Street
Thrissur 094070",False,Driver,4,4.2
98228091,Lakshit Warrior,Computer Science,4,04954551690,sdeep@example.org,"304, Chauhan Chowk
Mumbai 288642",True,Passenger,3,3.3
56523700,Vidur Rana,Civil,1,03339301757,saanvi00@example.net,"673, Banik Ganj, Kadapa-202776",True,Driver,4,4.5
85526442,Aarush Brar,Chemical,3,7933115605,manderfateh@example.com,"33/995, Vora Street, Dhanbad 124732",True,Driver,3,4.0
85493201,Ivan Kapoor,Chemical,2,+912580975060,nityakothari@example.org,"67/398, Chawla Zila
Udaipur 191385",True,Driver,1,3.0
63999820,Darshit Sankaran,Electrical,1,+917690234511,doctorheer@example.org,"H.No. 126
Bansal Path, Morbi 562415",False,Driver,1,4.3
78611011,Aniruddh Kala,Computer Science,2,08891846097,pchander@example.org,"H.No. 88
Dani Zila, Sri Ganganagar-916946",False,Both,2,3.7
43761372,Indrans Subramanian,Chemical,2,08168049246,mamootyswamy@example.net,"H.No. 47
Bhatnagar Chowk, Navi Mumbai 090889",False,Passenger,5,4.4
86884330,Neysa Bhargava,Electronics,2,+915871339815,kiyengar@example.org,"H.No. 983, Bhattacharyya Road
Bhatpara-013005",True,Passenger,3,4.1
39544655,Jivin Konda,Chemical,2,09241561459,tshanker@example.org,"23/92
Mane Circle
Hapur 432690",True,Passenger,3,4.5
32900599,Lavanya Kulkarni,Electrical,2,03647231361,sundaramyashvi@example.com,"82/972, Chawla Road, Nagaon 997006",False,Passenger,1,4.3
98619494,Mamooty Bath,Mechanical,2,03854791926,jiyachand@example.com,"H.No. 829, Vig Zila, Shahjahanpur 621142",False,Passenger,2,4.1
33234339,Adira Deshmukh,Civil,4,08878885661,dashsaira@example.com,"74/24
Deo Road, Pondicherry-135124",True,Driver,2,3.7
27197186,Ranbir Gupta,Civil,2,07457403022,anahi00@example.net,"03/24, Srinivas, Bhiwandi-590548",False,Driver,5,4.2
20451611,Elakshi Choudhary,Electronics,1,06336302278,badalchand@example.com,"88/36
Kannan Ganj
Berhampore 122215",True,Driver,3,4.6
69325683,Shaan Dash,Mechanical,1,+914377785940,balianya@example.com,"957, Rau Path, Hyderabad-827074",True,Both,1,4.6
7310049,Hunar Bora,Electronics,1,06831572878,kaira33@example.com,"H.No. 18, Arya Chowk
Patna-745316",False,Passenger,5,3.3
35875061,Aayush Lanka,Civil,4,+913509912964,anaya15@example.net,"H.No. 338, Sampath Zila, Etawah-988598",True,Passenger,3,3.2
87435901,Tejas Luthra,Electronics,3,07039072648,hkala@example.net,"15/344
Bumb Circle
Bharatpur-592856",False,Passenger,2,4.7
82245150,Jivika Balasubramanian,Civil,4,+917356781497,beraanaya@example.org,"H.No. 64
Walla, Coimbatore-485870",True,Both,4,3.3
7908913,Vanya Mani,Electrical,1,+918273084356,hridaanwable@example.org,"77/87, Ramesh Ganj
Thanjavur 391185",True,Both,4,3.7
5848436,Kanav Manda,Electrical,4,04950460517,vbhasin@example.org,"H.No. 43, Kulkarni Road, Tenali 144861",False,Both,1,4.0
24356086,Zaina Andra,Electronics,4,07113971034,mtak@example.net,"55/639
Soman, Howrah-780018",True,Driver,4,4.5
32632046,Hrishita Tiwari,Computer Science,2,02287129735,eshaniganesan@example.org,"375, Soni Chowk, Buxar-257096",True,Both,1,3.1
53352565,Drishya Sant,Computer Science,3,8043601931,tiya84@example.org,"H.No. 31
Arora Chowk, Pali-230359",True,Driver,4,4.7
15175317,Vaibhav Sundaram,Civil,3,+910055097107,tejas59@example.com,"H.No. 516, Kade Road, Dindigul-961095",False,Both,3,3.3
30846086,Sahil Tak,Electrical,1,2963054696,chaudhurimanjari@example.net,"23, Sarma Street
Kalyan-Dombivli-812427",True,Both,4,3.9
53752175,Indranil Dubey,Computer Science,2,8982017436,ojastalwar@example.com,"H.No. 32
Lall Street, Tadipatri-816121",True,Both,1,4.1
55601464,Zeeshan Kale,Electrical,2,4151042276,saanviraman@example.com,"69/86, Madan Street, Pallavaram 314239",False,Both,1,4.5
62851516,Nirvaan Randhawa,Electronics,4,+910241179854,ybhavsar@example.net,"H.No. 14, Chaudhry Zila, Bhimavaram-219025",True,Both,5,4.2
36477709,Inaaya  Dube,Mechanical,1,00409823061,adah54@example.org,"85/021
Baral Nagar
Phagwara 029724",True,Passenger,1,3.5
91491153,Yasmin Singhal,Computer Science,1,2995026844,vihaankarpe@example.com,"H.No. 54
Randhawa Chowk
Bhusawal-385295",False,Both,3,4.1
61694797,Shalv Dube,Chemical,2,+919909971940,warriorsamarth@example.com,"H.No. 93
Dutta, Hospet 226620",True,Driver,2,3.3
54313158,Mahika Vora,Electrical,2,03805406332,wkara@example.org,"H.No. 408, Sharaf Chowk
Purnia 392304",True,Passenger,5,3.4
92661888,Advika Choudhary,Computer Science,1,07273125976,jayan95@example.net,"452, Maharaj Road
Gangtok 791413",True,Passenger,2,4.8
97556110,Ishita Balakrishnan,Mechanical,3,08010945839,vkaran@example.net,"34, Iyengar Zila
Jaunpur 887994",True,Driver,1,4.8
35044091,Nishith Chawla,Chemical,4,+917181625787,keyazacharia@example.com,"75, Khatri Road
Mau-790570",False,Passenger,3,4.4
7108165,Saira Kapadia,Computer Science,3,06965008218,cjohal@example.org,"H.No. 55
Rout Chowk
Jorhat-719044",False,Driver,4,4.9
33515946,Ranbir Chawla,Electronics,2,07914762039,skadakia@example.org,"57/11
Edwin Ganj, Bulandshahr-544196",False,Passenger,5,4.1
57331474,Saira Gara,Chemical,1,7045405787,qgarg@example.org,"91
Keer Road, Bhiwani-223441",True,Driver,1,3.5
55194625,Divit Mann,Mechanical,2,+911875957101,bhavin73@example.com,"21
Dubey Marg
Medininagar 128483",True,Driver,2,3.6
85785245,Riya Doctor,Electrical,1,02470891546,umall@example.net,"01
Balakrishnan Street, Tiruvottiyur-054386",False,Both,1,4.9
30082278,Dishani Jayaraman,Electronics,3,8105135022,priyansh78@example.org,"H.No. 85, Sarma Street
Bhiwani-030315",False,Driver,2,4.3
41917727,Faiyaz Sani,Chemical,3,+919320998560,madhupwali@example.com,"81/609, Wason Ganj, Thoothukudi-921166",True,Passenger,5,4.1
25750987,Onkar Grewal,Mechanical,4,2478662096,deshmukhadah@example.org,"H.No. 138, Kadakia Zila, Bardhaman 579803",True,Passenger,5,3.6
9012784,Nitara Dar,Mechanical,1,02110100184,qcomar@example.net,"940, Choudhury Ganj
Moradabad 617684",False,Both,2,3.8
64495563,Rhea Datta,Chemical,3,+916911069609,uthkarsh41@example.net,"H.No. 87
Bala Zila
Hospet-581147",False,Both,3,3.5
27321395,Kiara Sampath,Mechanical,2,+910474191745,darakiaan@example.org,"10
Randhawa Marg
Alappuzha 790723",True,Passenger,4,4.4
25955270,Shray Sant,Electrical,2,+910745907463,agateveer@example.org,"H.No. 13, Hora Chowk, Dhanbad-885732",False,Both,4,4.1
93916926,Ela Vasa,Mechanical,2,+918441460566,butalaparinaaz@example.org,"H.No. 074, Basak Ganj, Saharanpur-183540",True,Passenger,4,4.9
4995732,Inaaya  Majumdar,Electrical,4,+913587184508,nirvaan13@example.com,"H.No. 289, Wali Circle, Darbhanga 699346",False,Passenger,1,4.8
10864533,Riaan Deol,Civil,3,07220041956,ichandran@example.org,"379, Seshadri Nagar, Baranagar 075400",False,Both,5,4.5
4182471,Tiya Manne,Civil,3,+917899451333,upadhyayoorja@example.net,"H.No. 20
Krishnan
Shimoga 941432",True,Passenger,1,4.6
